Name,Value,,,,,,,,,,,,,,,
1127.303,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
1127.303,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
1127.303,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
1127.303,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
1127.304,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
1127.304,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
1127.304,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
1127.304,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
1127.304,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
1127.304,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
1127.304,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
1127.304,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
1127.304,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
1127.305,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
1127.305,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
1127.305,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
1127.305,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
1127.305,16,Variable Event,Correct_Counter,,8,1,Value,28,,,,,,,,
1127.305,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
1127.305,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
1127.309,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
1127.34,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,2,Image 1,0,,,,,,
1127.38,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,2,Image 1,0,,,,,,
1127.42,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,2,Image 1,0,,,,,,
1127.633,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
1128.889,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
1129.157,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
1129.158,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
1129.158,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
1129.158,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
1129.158,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
1129.179,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1129.195,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1130.093,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1132.536,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,,,,,,,
1132.995,38,Input Transition On Event,BIRBeam #1,,9,0,,,,,,,,,,
1135.83,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1136.098,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1136.172,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1136.97,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1138.521,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1138.884,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1139.158,1,Condition Event,Next trial,,9,0,,,,,,,,,,
1139.158,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
1139.158,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
1139.158,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
1139.158,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
1139.158,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
1139.159,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
1139.159,19,List Change - Next Value,Grid_Position,,15,2,Index,5,Value,1,,,,,,
1139.159,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
1139.728,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
1141.702,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1142.173,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1142.174,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
1142.174,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1142.174,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
1142.174,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
1142.174,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
1142.174,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
1142.174,16,Variable Event,_Trial_Counter,,3,1,Value,34,,,,,,,,
1142.174,16,Variable Event,Correct_Percent,,3,1,Value,28,,,,,,,,
1142.174,16,Variable Event,Correct_Percent,,3,1,Value,0.824,,,,,,,,
1142.174,16,Variable Event,Correct_Percent,,3,1,Value,82.353,,,,,,,,
1142.174,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1142.413,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1142.414,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
1142.414,16,Variable Event,Correct_Grid_Position,,4,1,Value,1,,,,,,,,
1142.414,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1142.414,1,Condition Event,Incorrect Right,,5,0,,,,,,,,,,
1142.414,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,2,,,,,,,,
1142.414,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
1142.414,1,Condition Event,Display Images,,6,0,,,,,,,,,,
1142.414,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 1,0,,,,,,
1142.414,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 2,1,,,,,,
1142.414,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
1142.712,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
1146.185,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 1,0,,,,,,
1146.186,1,Condition Event,Correct,,7,0,,,,,,,,,,
1146.186,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
1146.186,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
1146.186,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
1146.186,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
1146.186,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
1146.186,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
1146.186,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
1146.186,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
1146.186,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
1146.186,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
1146.186,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
1146.187,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
1146.187,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
1146.187,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
1146.187,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
1146.187,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
1146.187,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
1146.187,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
1146.187,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
1146.187,16,Variable Event,Correct_Counter,,8,1,Value,29,,,,,,,,
1146.187,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
1146.187,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
1146.192,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
1146.204,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,1,Image 1,0,,,,,,
1146.53,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
1147.59,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
1147.853,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
1147.854,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
1147.854,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
1147.854,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
1147.854,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
1150.065,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1157.854,1,Condition Event,Next trial,,9,0,,,,,,,,,,
1157.854,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
1157.854,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
1157.854,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
1157.854,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
1157.854,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
1157.855,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
1157.855,19,List Change - Next Value,Grid_Position,,15,2,Index,8,Value,2,,,,,,
1157.855,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
1159.672,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1159.673,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
1159.673,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1159.673,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
1159.673,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
1159.673,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
1159.673,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
1159.673,16,Variable Event,_Trial_Counter,,3,1,Value,35,,,,,,,,
1159.673,16,Variable Event,Correct_Percent,,3,1,Value,29,,,,,,,,
1159.673,16,Variable Event,Correct_Percent,,3,1,Value,0.829,,,,,,,,
1159.673,16,Variable Event,Correct_Percent,,3,1,Value,82.857,,,,,,,,
1159.673,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1159.999,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1160,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
1160,16,Variable Event,Correct_Grid_Position,,4,1,Value,2,,,,,,,,
1160,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1160.001,1,Condition Event,Incorrect Left,,5,0,,,,,,,,,,
1160.001,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,1,,,,,,,,
1160.001,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
1160.001,1,Condition Event,Display Images,,6,0,,,,,,,,,,
1160.001,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 1,0,,,,,,
1160.001,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 2,1,,,,,,
1160.001,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
1160.136,38,Input Transition On Event,Tray #1,,7,0,,,,,,,,,,
1160.818,39,Input Transition Off Event,Tray #1,,7,0,,,,,,,,,,
1162.759,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
1166.269,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,2,Image 1,0,,,,,,
1166.27,1,Condition Event,Correct,,7,0,,,,,,,,,,
1166.27,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
1166.27,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
1166.27,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
1166.27,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
1166.27,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
1166.27,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
1166.27,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
1166.27,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
1166.27,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
1166.27,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
1166.27,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
1166.27,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
1166.27,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
1166.27,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
1166.27,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
1166.271,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
1166.271,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
1166.271,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
1166.271,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
1166.271,16,Variable Event,Correct_Counter,,8,1,Value,30,,,,,,,,
1166.271,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
1166.271,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
1166.275,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
1166.288,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,2,Image 1,0,,,,,,
1166.609,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
1167.931,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
1168.328,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
1168.329,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
1168.329,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
1168.329,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
1168.329,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
1168.352,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1168.374,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1170.781,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1178.304,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1178.329,1,Condition Event,Next trial,,9,0,,,,,,,,,,
1178.329,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
1178.329,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
1178.329,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
1178.329,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
1178.329,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
1178.329,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
1178.329,19,List Change - Next Value,Grid_Position,,15,2,Index,2,Value,1,,,,,,
1178.329,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
1178.329,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
1178.329,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1178.329,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
1178.329,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
1178.329,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
1178.329,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
1178.329,16,Variable Event,_Trial_Counter,,3,1,Value,36,,,,,,,,
1178.329,16,Variable Event,Correct_Percent,,3,1,Value,30,,,,,,,,
1178.329,16,Variable Event,Correct_Percent,,3,1,Value,0.833,,,,,,,,
1178.329,16,Variable Event,Correct_Percent,,3,1,Value,83.333,,,,,,,,
1178.329,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1178.958,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1178.959,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
1178.959,16,Variable Event,Correct_Grid_Position,,4,1,Value,1,,,,,,,,
1178.959,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1178.959,1,Condition Event,Incorrect Right,,5,0,,,,,,,,,,
1178.959,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,2,,,,,,,,
1178.959,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
1178.959,1,Condition Event,Display Images,,6,0,,,,,,,,,,
1178.959,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 1,0,,,,,,
1178.959,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 2,1,,,,,,
1178.959,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
1179.179,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
1179.249,38,Input Transition On Event,BIRBeam #1,,7,0,,,,,,,,,,
1179.864,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
1184.166,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 1,0,,,,,,
1184.166,1,Condition Event,Correct,,7,0,,,,,,,,,,
1184.166,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
1184.166,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
1184.166,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
1184.166,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
1184.166,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
1184.166,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
1184.167,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
1184.167,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
1184.167,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
1184.167,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
1184.167,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
1184.167,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
1184.167,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
1184.167,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
1184.167,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
1184.167,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
1184.167,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
1184.167,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
1184.168,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
1184.168,16,Variable Event,Correct_Counter,,8,1,Value,31,,,,,,,,
1184.168,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
1184.168,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
1184.173,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
1184.191,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,1,Image 1,0,,,,,,
1184.504,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
1185.543,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
1185.771,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
1185.771,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
1185.771,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
1185.771,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
1185.771,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
1185.797,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1185.825,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1187.017,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1194.526,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1194.758,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1195.771,1,Condition Event,Next trial,,9,0,,,,,,,,,,
1195.771,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
1195.771,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
1195.771,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
1195.771,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
1195.771,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
1195.772,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
1195.772,19,List Change - Next Value,Grid_Position,,15,2,Index,1,Value,1,,,,,,
1195.772,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
1196.14,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1196.141,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
1196.141,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1196.141,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
1196.141,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
1196.141,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
1196.141,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0.2,,,,,,,,
1196.141,16,Variable Event,_Trial_Counter,,3,1,Value,37,,,,,,,,
1196.141,16,Variable Event,Correct_Percent,,3,1,Value,31,,,,,,,,
1196.141,16,Variable Event,Correct_Percent,,3,1,Value,0.838,,,,,,,,
1196.141,16,Variable Event,Correct_Percent,,3,1,Value,83.784,,,,,,,,
1196.141,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1196.732,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
1196.733,1,Condition Event,Start Trial,,4,0,,,,,,,,,,
1196.733,16,Variable Event,Correct_Grid_Position,,4,1,Value,1,,,,,,,,
1196.733,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1196.733,1,Condition Event,Incorrect Right,,5,0,,,,,,,,,,
1196.733,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,2,,,,,,,,
1196.733,21,Group Change Event,Group Change,,5,1,New Group,6,,,,,,,,
1196.733,1,Condition Event,Display Images,,6,0,,,,,,,,,,
1196.733,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,1,Image 1,0,,,,,,
1196.733,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Images,6,2,Position,2,Image 2,1,,,,,,
1196.733,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
1197.056,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,,,,,,,
1198.403,38,Input Transition On Event,FIRBeam #1,,7,0,,,,,,,,,,
1198.421,39,Input Transition Off Event,FIRBeam #1,,7,0,,,,,,,,,,
1199.986,30,Touch Down Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,7,2,Position,1,Image 1,0,,,,,,
1199.988,1,Condition Event,Correct,,7,0,,,,,,,,,,
1199.988,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,1,Image 1,0,,,,,,
1199.988,32,Whisker - Display Image,Bussey Rat Operant Mode 2 x 1 x high (Portrait),Background,7,2,Position,2,Image 1,0,,,,,,
1199.988,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.1,,,,,,,,
1199.988,3,Output On Event,TrayLight #1,,7,0,,,,,,,,,,
1199.988,16,Variable Event,Correction_Counter,,7,1,Value,0,,,,,,,,
1199.988,21,Group Change Event,Group Change,,7,1,New Group,19,,,,,,,,
1199.988,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,,,,,,,
1199.988,4,Output Off Event,Sound #1,,19,0,,,,,,,,,,
1199.988,4,Output Off Event,Sound #2,,19,0,,,,,,,,,,
1199.988,4,Output Off Event,Sound #3,,19,0,,,,,,,,,,
1199.988,21,Group Change Event,Group Change,,19,1,New Group,20,,,,,,,,
1199.989,1,Condition Event,Adjust Sound Level 2,,20,0,,,,,,,,,,
1199.989,3,Output On Event,Sound #2,,20,0,,,,,,,,,,
1199.989,1,Condition Event,NoTone Fall Through,,20,0,,,,,,,,,,
1199.989,21,Group Change Event,Group Change,,20,1,New Group,21,,,,,,,,
1199.989,1,Condition Event,Play Tone,,21,0,,,,,,,,,,
1199.989,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,,,,,,,
1199.989,21,Group Change Event,Group Change,,21,1,New Group,8,,,,,,,,
1199.989,1,Condition Event,Increment counter,,8,0,,,,,,,,,,
1199.989,16,Variable Event,Correct_Counter,,8,1,Value,32,,,,,,,,
1199.989,16,Variable Event,First_Analysis,,8,1,Value,0,,,,,,,,
1199.989,61,Group Maintain Event,Group Change,,8,1,New Group,8,,,,,,,,
1199.993,38,Input Transition On Event,FeederReport #1,,8,0,,,,,,,,,,
1200.013,31,Touch Up Event,Bussey Rat Operant Mode 2 x 1 x high (Portrait),,8,2,Position,1,Image 1,0,,,,,,
1200.333,39,Input Transition Off Event,FeederReport #1,,8,0,,,,,,,,,,
1201.358,38,Input Transition On Event,BIRBeam #1,,8,0,,,,,,,,,,
1201.658,38,Input Transition On Event,Tray #1,,8,0,,,,,,,,,,
1201.659,1,Condition Event,Reward Collected Start ITI,,8,0,,,,,,,,,,
1201.659,4,Output Off Event,TrayLight #1,,8,0,,,,,,,,,,
1201.659,29,Timer Event,ITI_Timer,,8,1,Value,0,,,,,,,,
1201.659,21,Group Change Event,Group Change,,8,1,New Group,9,,,,,,,,
1205.03,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1210.041,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1210.101,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1210.131,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1210.923,39,Input Transition Off Event,Tray #1,,9,0,,,,,,,,,,
1211.659,1,Condition Event,Next trial,,9,0,,,,,,,,,,
1211.659,3,Output On Event,TrayLight #1,,9,0,,,,,,,,,,
1211.659,16,Variable Event,First_Trial,,9,1,Value,0,,,,,,,,
1211.659,16,Variable Event,First_Analysis,,9,1,Value,1,,,,,,,,
1211.659,16,Variable Event,ITI,,9,1,Value,10,,,,,,,,
1211.659,21,Group Change Event,Group Change,,9,1,New Group,15,,,,,,,,
1211.66,1,Condition Event,Next trial non corrected Trial,,15,0,,,,,,,,,,
1211.66,19,List Change - Next Value,Grid_Position,,15,2,Index,3,Value,1,,,,,,
1211.66,21,Group Change Event,Group Change,,15,1,New Group,3,,,,,,,,
1212.463,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
1218.369,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
1218.885,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
1218.886,1,Condition Event,Tray Entry and Trial Increment,,3,0,,,,,,,,,,
1218.886,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
1218.886,4,Output Off Event,Sound #1,,3,0,,,,,,,,,,
1218.886,4,Output Off Event,Sound #2,,3,0,,,,,,,,,,
1218.886,4,Output Off Event,Sound #3,,3,0,,,,,,,,,,
